Cycle	Correct	Prediction	ActualClass	Similarity	smiles	randomCorrect	randomSimilarity
0	True	type1	type1	1.0	"CN1CCN(CC1)CC(=O)N(C)c2ccc(cc2)N/C(=C\3/c4ccc(cc4NC3=O)C(=O)OC)/c5ccccc5"	True	0.2708333333333333
0	True	type1	type1	0.7	"C[C@@]12[C@@H]([C@@H](C[C@@H](O1)n3c4c(c5c3c6n2c7ccccc7c6c8c5C(=O)NC8)CCCC4)NC)OC"	True	0.5
0	False	0	type1	0	"CN1CCN(CC1)c2ccc(cc2)C(=O)Nc3c4c([nH]n3)CN(C4)C(=O)[C@@H](c5ccccc5)OC"	False	0
0	True	type1	type1	1.0	"c1ccc2c(c1)c(ccn2)c3cnn4c3ncc(c4)c5ccc(cc5)N6CCNCC6"	True	0.40425531914893614
0	True	type1	type1	0.6078431372549019	"CC(=O)c1cccc(c1)c2cnc3n2nc(cc3)NCC4CC4"	True	0.37735849056603776
0	False	type1_2	type1	0.6585365853658537	"COc1cc(cc(c1OC)OC)c2cc(cnc2N)c3cccc(c3)O"	True	0.36065573770491804
0	True	type1	type1	0.6470588235294118	"c1cc(c2cccnc2c1)c3cnn4c3ncc(c4)c5ccc(cc5)N6CCNCC6"	True	0.3673469387755102
0	True	type1	type1	0.75	"Cc1c(ccc2c1C(=O)NC(=N2)C)c3ccnc4c3cccc4"	True	0.20689655172413793
0	True	type1	type1	0.6379310344827587	"COc1ccc(cc1)Nc2nccc(n2)c3c[nH]nc3c4cccnc4"	True	0.39285714285714285
0	True	type1	type1	0.7192982456140351	"CCNc1cc\2c(c(c1)O)C(=O)O[C@H]([C@@H](/C=C\C(=O)[C@H]([C@H](C/C=C2)O)O)C)C"	True	0.47368421052631576
0	False	type1_2	type1	0.6666666666666666	"Cc1c(cncc1c2cc(c(c(c2)OC)OC)OC)c3ccc(cc3)C4CCN(CC4)C"	False	0.25925925925925924
0	True	type1	type1	0.7115384615384616	"Cc1c(cncc1c2cc(c(c(c2)OC)OC)OC)c3ccc(cc3)N4CCNCC4"	True	0.38095238095238093
0	True	type1	type1	0.7708333333333334	"CCc1c[nH]c2c1c(ncn2)N3CC[C@@](C3)(CNC(=O)c4ccc(cc4F)F)N"	False	0.4716981132075472
0	False	type1_2	type1	0.4117647058823529	"c1cc(ccc1[C@H](CCO)NC(=O)C2(CCN(CC2)c3c4cc[nH]c4ncn3)N)Cl"	True	0.2545454545454545
0	False	type1_2	type1	1.0	"CCOCC[N@@](C[C@H](C[N@]1CCC[C@]2(C1)CCc3c(ccc4c3cn[nH]4)O2)O)S(=O)(=O)c5c(cccc5C)C"	False	0.42857142857142855
0	True	type1	type1	1.0	"c1c(c2c([nH]1)ncnc2[N@]3CCc4c(nc[nH]4)C3)Cl"	True	0.48333333333333334
0	True	type1	type1	0.9117647058823529	"C[C@@H]1CC(=O)Nc2c1c(ncn2)N3CCC(CC3)c4nc(cn4CCN5CCCC5)c6ccc(c(c6)C(F)(F)F)F"	True	0.5396825396825397
0	True	type1	type1	0.9436619718309859	"c1ccc(cc1)[C@@H](CN)NC(=O)c2ccc(s2)c3ccnc4c3cc[nH]4"	False	0.4230769230769231
0	True	type1	type1	0.6428571428571429	"CCn1c2cc(nc(c2nc1C3=C(NON3)N)C#CC(C)(C)O)O[C@@H](CCN)c4ccccc4"	True	0.3829787234042553
0	True	type1	type1	0.8636363636363636	"CCn1c2cc(nc(c2nc1c3c(non3)N)C#CC(C)(C)O)OC[C@@H](Cc4ccccc4)N"	True	0.4262295081967213
0	True	type1	type1	0.8450704225352113	"CCn1c2c(cnc(c2nc1c3c(non3)N)C#CC(C)(C)O)OC[C@H]4CCCNC4"	False	0.44594594594594594
0	False	type2	type1	0.6582278481012658	"c1cc(ccc1CNC(=O)C2(CCN(CC2)c3c4cc[nH]c4ncn3)N)Cl"	False	0.42105263157894735
0	False	type1_2	type1	0.475	"c1cc2cnccc2c(c1)S(=O)(=O)NCCNCCOCc3ccc(cc3)Cl"	True	0.2631578947368421
0	False	0	type1	0	"C[C@H](c1cc(ccc1N2NC=CN2)F)Oc3cc(cnc3N)c4cccc(c4)S(=O)(=O)C"	False	0
0	True	type1	type1	0.7142857142857143	"C=CCNS(=O)(=O)c1cccc(c1)C(=O)Nc2nc3cc(ccc3n2C4CCC(CC4)CO)CN5CCCCC5"	True	0.273972602739726
0	True	type1	type1	0.62	"C[C@H](c1cc(ccc1OC)F)Oc2cc(cnc2N)c3cnnn3C"	True	0.35185185185185186
0	True	type1	type1	0.7166666666666667	"Cn1cc(cn1)c2cc3c(c[nH]c3nc2)c4cnn(c4)Cc5cc(ccc5F)F"	False	0.5
0	True	type1	type1	0.6491228070175439	"C[C@H](c1cc(ccc1C(=O)NC)F)Oc2c(ncc(n2)c3cccnc3OC)N"	True	0.4262295081967213
0	False	type1_2	type1	0.5365853658536586	"Cc1c(sc(n1)C(C)(C)O)c2cc(c(nc2)N)O[C@H](C)c3cc(ccc3n4nccn4)F"	True	0.22033898305084745
0	True	type1	type1	0.5714285714285714	"CC(C)S(=O)(=O)c1ccccc1Nc2c(cnc(n2)Nc3ccc(cc3OC)N4CCC(CC4)N5CCN(CC5)C)Cl"	False	0.30434782608695654
0	True	type1	type1	0.631578947368421	"Cc1c-2c(n(n1)C)CN(C(=O)c3ccc(cc3[C@H](Oc4cc2cnc4N)C)F)C"	True	0.4307692307692308
0	False	0	type1	0	"Cc1c(sc(n1)[C@@](C)(CO)O)c2cc(c(nc2)N)O[C@H](C)c3cc(ccc3N4NC=CN4)F"	False	0
0	True	type1	type1	0.6101694915254238	"CN1CCN(CC1)c2ccc(cc2)C(=O)Nc3c4c([nH]n3)C[N+](=C4)C(=O)[C@@H](c5ccccc5)O"	True	0.4098360655737705
0	False	0	type1	0	"Cc1cc(c(cc1C2CCN(CC2)C)OC(C)C)Nc3nc4c(c[nH]n4)c(n3)Nc5ccccc5S(=O)(=O)C(C)C"	False	0
0	False	0	type1	0	"CN1CCN(CC1)c2ccc(c(c2)NC3CCOCC3)C(=O)Nc4c5cc(ccc5[nH]n4)Cc6cc(cc(c6)F)F"	False	0
0	False	0	type1	0	"Cc1cc(ccc1N)c2cc([nH]n2)NC(=O)c3ccc(cc3)CN4CCN(CC4)C"	False	0
0	True	type1	type1	0.5892857142857143	"CN1CCN(CC1)C2CCN(CC2)c3ccc(c(c3)OC)Nc4ncc(c(n4)Nc5ccccc5P(=O)(C)C)Cl"	True	0.45714285714285713
0	True	type1	type1	0.8653846153846154	"Cc1c(cn(n1)C)c2cc(c(nc2)N)O[C@H](C)c3cc(ccc3C(=O)N(C)C)F"	True	0.3793103448275862
0	False	0	type1	0	"Cc1cc(n[nH]1)n2cc(c3c2nc(cc3)N[C@@H](C)c4ccc(cn4)F)C(=O)N5CCOCC5"	False	0
0	False	0	type1	0	"Cc1cc(n[nH]1)c2cnc3n2nc(cc3)N[C@@H](C)c4ccc(cc4F)F"	False	0
0	True	type1	type1	0.7241379310344828	"c1cc(c(c(c1)F)C2=NCc3cnc(nc3-c4c2cc(cc4)Cl)Nc5ccc(cc5)C(=O)O)F"	True	0.42857142857142855
0	True	type1	type1	0.6363636363636364	"c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N"	True	0.36507936507936506
0	True	type1	type1	0.825	"Cn1cc(cc1C(=O)N2CCN(CC2)C)Nc3ncc4cc(n(c4n3)C5CCCC5)C(=O)N"	True	0.4262295081967213
0	True	type1	type1	0.6440677966101694	"c1ccc(c(c1)C(=O)O)Nc2ccnc(n2)Nc3ccc(cc3)C(=O)O"	True	0.46551724137931033
0	True	type1	type1	0.9310344827586207	"CC(=O)N1CCN(CC1)C(=O)Cc2ccc(cc2)Nc3ncc(c(n3)Nc4ccc(cc4)C(=O)Nc5ccccc5Cl)F"	True	0.47540983606557374
0	True	type1	type1	0.6129032258064516	"Cc1c(c([nH]n1)N/N=C/c2ccc(cc2)OC)C(=O)Nc3cccc(c3)NC(=O)C"	True	0.4838709677419355
0	True	type1	type1	0.6666666666666666	"c1cc(ccc1CN2CCOCC2)c3[nH]c4c(n3)c(c(cn4)Br)N5CCN(CC5)Cc6ccc(cc6)Cl"	True	0.38181818181818183
0	True	type1	type1	0.5967741935483871	"c1ccc(cc1)c2ccccc2Nc3ccnc(n3)Nc4ccc(cc4)C(=O)O"	False	0.4666666666666667
0	True	type1	type1	0.6818181818181818	"c1ccc(c(c1)C(F)(F)F)Nc2ccnc(n2)Nc3ccc(cc3)C(=O)O"	True	0.46153846153846156
0	False	0	type1	0	"c1cc(ccc1C(=O)Nc2c[nH]nc2c3[nH]c4cc(ccc4n3)C[NH]5CCOCC5)F"	False	0
0	True	type1	type1	0.7142857142857143	"Cc1c(cn(n1)C)c2[nH]c3c(n2)c(c(cn3)Cl)N4CC[C@H](C4)CNC(=O)C"	True	0.48333333333333334
0	False	0	type1	0	"CS(=O)(=O)NCc1cccc(c1)c2cn3c(cnc3c(n2)Nc4ccc(cc4)N5CCOCC5)Cl"	False	0
0	False	0	type1	0	"c1cc(cc(c1)Nc2ccnc(n2)Nc3ccc(cc3)C(=O)N)C(F)(F)F"	False	0
0	False	type2	type1	0.639344262295082	"Cc1cn2c(c[nH+]c2c(n1)Nc3cc(ns3)C[NH+]4CCC[C@H](C4)C)c5cnn(c5)CC(=O)Nc6cc[nH+]cc6F"	False	0.4126984126984127
0	True	type1	type1	0.6842105263157895	"c1ccc(cc1)c2c3c(ncnc3oc2c4ccccc4)NCCO"	False	0.5074626865671642
0	False	type1_2	type1	0.9354838709677419	"Cc1cc(n[nH]1)NC2=NN(C(=O)c3c2cccc3)c4ccccc4"	True	0.2
0	True	type1	type1	1.0	"c1ccc(c(c1)Nc2ccnc(n2)Nc3ccc(cc3)C(=O)O)OC(F)(F)F"	True	0.42857142857142855
0	True	type1	type1	1.0	"Cc1cc(ccc1Oc2c(cccn2)c3ccnc(n3)NC)NC(=O)Nc4cccc(c4)C(F)(F)F"	False	0.39344262295081966
0	True	type1	type1	0.8524590163934426	"c1ccc(cc1)c2c3c(ncnc3oc2c4ccccc4)NCCc5ccc(cc5)NC(=O)Nc6ccccc6"	False	0.41379310344827586
0	False	type1_2	type1	0.9047619047619048	"c1ccc(cc1)NC(=O)Nc2c[nH]nc2c3[nH]c4ccc(cc4n3)C[NH]5CCOCC5"	False	0.6206896551724138
0	True	type1	type1	0.7966101694915254	"CC[N@](Cc1cc(sn1)Nc2c3ncc(n3cc(n2)C)c4c[nH]nc4)C(C)(C)CO"	True	0.4727272727272727
0	False	type1_2	type1	0.9354838709677419	"COc1ccc(cc1OC)Nc2nc(nc(n2)Nc3ccc4c(c3)cccn4)NCCc5ccccc5F"	True	0.21428571428571427
0	False	type1_2	type1	0.8064516129032258	"Cc1cc(sn1)Nc2c3ncc(n3ccn2)c4c[nH]nc4"	True	0.38181818181818183
0	False	type1_2	type1	0.6486486486486487	"CN(C)CCOc1ccc(cc1)c2cc3c(ncnc3o2)NCCc4ccc(cc4)NC(=O)Nc5ccccc5"	True	0.27450980392156865
0	True	type1	type1	1.0	"Cc1c(cn(n1)C)c2[nH]c3c(n2)c(c(cn3)Cl)c4cnn(c4)Cc5cccc(c5)C(=O)N6CCN(CC6)C"	False	0.43333333333333335
0	False	type1_2	type1	0.7796610169491526	"Cc1c(cn(n1)C)c2[nH]c3c(c(cnc3n2)Cl)c4cnn(c4)Cc5cccc(c5)C(=O)N(C)C"	False	0.46875
0	True	type1	type1	0.6756756756756757	"c1ccc2c(c1)[nH]c(n2)N3c4ccc(cc4NC3=O)O"	True	0.41818181818181815
0	False	0	type1	0	"c1cc(cnc1)c2cn3c(cnc3c(n2)Nc4ccc(cc4)N5CCOCC5)Cl"	False	0
0	True	type1	type1	0.7375	"C[C@H]1CN(C(=O)c2cc(ccc2O[C@H]1CN(C)Cc3ccc4c(c3)OCO4)NC(=O)Nc5ccc(cc5)OC)[C@@H](C)CO"	False	0.5974025974025974
0	True	type1	type1	0.7142857142857143	"CN(C)S(=O)(=O)Nc1cccc(c1)c2ccc3c(c2)[nH]nc3NC(=O)C4CC4"	True	0.2391304347826087
0	True	type1	type1	1.0	"c1cc(cc(c1)NS(=O)(=O)CC2CC2)c3ccc4c(c3)[nH]nc4NC(=O)C5CC5"	True	0.39655172413793105
0	True	type1	type1	0.7397260273972602	"c1cc(cc(c1)NS(=O)(=O)C2CC2)c3ccc4c(c3)[nH]nc4NC(=O)C5CC5"	True	0.4696969696969697
0	True	type1	type1	0.7761194029850746	"c1cc\2c(cc1c3cn(nc3c4ccncc4)CCO)CC/C2=N\O"	True	0.5942028985507246
0	True	type1	type1	0.7866666666666666	"CN(C)CCOc1ccc(cc1)c2[nH]c(c(n2)c3ccc\4c(c3)CC/C4=N/O)c5ccncc5"	True	0.42857142857142855
0	True	type1	type1	0.7941176470588235	"COCCNCc1ccc(cc1)Nc2ncc3cc(ccc3n2)c4ccncc4"	True	0.5223880597014925
0	True	type1	type1	0.603448275862069	"c1ccc2c(c1)/C(=C/3\C(=N\OCC[C@H](CO)O)\c4ccccc4N3)/C(=O)N2"	True	0.37142857142857144
0	True	type1	type1	0.696969696969697	"CN(C)S(=O)(=O)c1ccc2c(c1)/C(=C/c3cc4c([nH]3)CCCC4)/C(=O)N2"	True	0.27450980392156865
0	True	type1	type1	1.0	"CN(C)CCNC(=O)c1cccc(c1)c2cnc3n2nc(cc3)c4cccs4"	True	0.38235294117647056
0	True	type1	type1	0.75	"c1ccc2c(c1)nc-3n2C(=O)c4cccc5c4c3ccc5C(=O)O"	True	0.4057971014492754
0	False	type1_2	type1	0.6901408450704225	"COc1ccc2c(ccnc2c1)c3ccc(c(c3)C4CCCC4)C(=O)O"	True	0.38461538461538464
0	True	type1	type1	1.0	"CN(C)C1CCN(CC1)c2ccc(c(c2)OC)Nc3ncc(c(n3)Nc4ccccc4P(=O)(C)C)Cl"	False	0.4666666666666667
0	True	type1	type1	0.85	"CC1(COC1)COc2ccc3c(c2)ncn3c4ccc5cccc(c5n4)N6CCC(CC6)N"	True	0.48214285714285715
0	True	type1	type1	0.7910447761194029	"CC(C)Cc1cc(ccc1C(=O)O)c2c[nH]c3c2cc(cn3)c4ccccc4"	False	0.5294117647058824
0	True	type1	type1	0.703125	"c1ccc2c(c1)C(=O)c3ccc(cc3S2(=O)=O)c4[nH]nnn4"	True	0.43333333333333335
0	True	type1	type1	0.7605633802816901	"COc1ccc(cc1)C(=O)/C=C\Nc2cc(c(cc2Cl)C(=O)O)OC"	True	0.609375
0	True	type1	type1	0.8048780487804879	"Cc1c(c([nH]c1/C=C\2/c3ccccc3NC2=O)C)CCC(=O)O"	True	0.5
0	True	type1	type1	0.6785714285714286	"CN1CC[C@@H]([C@H](C1)O)c2c(cc(c3c2OC(=CC3=O)c4ccccc4Cl)O)O"	False	0.4305555555555556
0	False	type1_2	type1	0.8064516129032258	"CCn1cnc2c1nc(nc2NCc3[nH]c4ccc(c(c4n3)F)F)N5CCCC[C@H]5CCO"	False	0.23214285714285715
0	False	type1_2	type1	0.5526315789473685	"COc1ccnc2c1c(c[nH]2)c3ccnc(n3)N"	True	0.37254901960784315
0	True	type1	type1	0.7058823529411765	"[H]/N=C/1\NC(=O)C(=Cc2ccc(o2)c3ccc(cc3)S(=O)(=O)N)S1"	True	0.3492063492063492
0	True	type1	type1	0.6428571428571429	"Cc1c(sc(n1)NC)c2c(cnc(n2)Nc3cccc(c3)N4CCCNCC4)C#N"	True	0.4727272727272727
0	False	type1_2	type1	0.6779661016949152	"c1cc(ccc1C(=O)N)Nc2nc3c(c(n2)OCC4CCCCC4)nc[nH]3"	True	0.42857142857142855
0	True	type1	type1	0.6557377049180327	"[H]/N=C/1\NC(=O)/C(=C/c2ccc(o2)c3ccc(cc3)C(=O)O)/S1"	False	0.5
0	True	type1	type1	0.6666666666666666	"Cc1c2cnc(nn2c(n1)c3ccccc3)Nc4cc(c(c(c4)OC)OC)OC"	False	0.40625
0	True	type1	type1	0.8717948717948718	"C[C@@]12[C@@H]([C@@H](C[C@@H](O1)n3c4ccccc4c5c3c6n2c7ccccc7c6c8c5C(=O)N[C@@H]8O)NC)OC"	True	0.44155844155844154
0	True	type1	type1	0.6307692307692307	"Cc1c(cccc1O)c2[nH]c3c(n2)nc(nc3OCC4CCCCC4)N"	True	0.13513513513513514
0	True	type1	type1	0.8311688311688312	"Cc1c(sc(n1)NC)c2c(cnc(n2)Nc3cccc(c3)N4CCCN(CC4)C(=O)C)C#N"	True	0.4492753623188406
0	True	type1	type1	0.5918367346938775	"c1ccc2cc(ccc2c1)CC(=O)Nc3cc(n[nH]3)C4CC4"	True	0.39622641509433965
0	True	type1	type1	0.7254901960784313	"Cc1c(sc(n1)NC)c2c(cnc(n2)Nc3cccc(c3)C(=O)N4CCOCC4)C#N"	True	0.42045454545454547
0	True	type1	type1	0.759493670886076	"c1cnc(n2c1c(c3c2nccc3O)c4ccnc(n4)N)N"	False	0.56
0	True	type1	type1	0.7625	"Cc1ccc(c(c1)N(CC#N)c2cc(ncn2)Nc3ccc(cc3)OC[C@@H](CN(C)C)O)Cl"	True	0.34
0	True	type1	type1	0.6530612244897959	"c1cc(ccc1Nc2nc3c(c(n2)OCC4CCCCC4)nc[nH]3)O"	True	0.3333333333333333
0	True	type1	type1	0.9342105263157895	"C[C@H](c1ccccc1Cl)Oc2cc(sc2C(=O)N)n3cnc4c3cc(c(c4)OC)OC"	True	0.1111111111111111
0	True	type1	type1	0.7088607594936709	"c1cc(cc(c1)S(=O)(=O)N)Nc2nc3c(c(n2)OCC4CCCCC4)nc[nH]3"	True	0.5223880597014925
0	True	type1	type1	0.7763157894736842	"c1ccc(cc1)Nc2nc3c(c(n2)OCC4CCCCC4)[nH]cn3"	True	0.4107142857142857
0	True	type1	type1	0.8421052631578947	"c1ccnc(c1)NS(=O)(=O)c2ccc(cc2)NCC3=C4c5c(ncs5)C=CC4=NC3=O"	False	0.46774193548387094
0	True	type1	type1	0.6491228070175439	"CCCOc1ccnc2c1c(c[nH]2)c3ccnc(n3)N"	True	0.4153846153846154
0	True	type1	type1	0.65625	"CC(=O)[N+]1=CC\2=C(C1)N=N/C2=N/C(=O)c3ccccc3"	True	0.5576923076923077
0	True	type1	type1	0.7058823529411765	"c12c(c(c(c(c1Br)Br)Br)Br)nn[nH]2"	True	0.6142857142857143
0	True	type1	type1	0.7530864197530864	"c1cc2c(cnn2nc1)c3ccnc(n3)NC4CC4"	True	0.26
0	True	type1	type1	0.75	"CC1(Cc2cnc(nc2-c3c1c(nn3C)C(=O)NC)Nc4ccc(cc4)N5CCN(CC5)C)C"	True	0.5
0	True	type1	type1	0.9333333333333333	"CC(C)CC(=O)Nc1c2c([nH]n1)C(N(C2)C(=O)C3CCN(CC3)C)(C)C"	True	0.38235294117647056
0	True	type1	type1	0.6065573770491803	"CNC(=O)c1c2ccc3cnc(nc3c2n(n1)C)NC4CCN(CC4)S(=O)(=O)C"	True	0.4528301886792453
0	True	type1	type1	0.6170212765957447	"CC[C@H](CO)Nc1nc(c2c(n1)n(cn2)C(C)C)NCc3ccc(cc3)c4ccccn4"	True	0.2903225806451613
0	True	type1	type1	0.65625	"c1ccc(cc1)c2cccc(c2)c3c4c(nc[nH]4)nc(n3)Nc5ccc(cc5)S(=O)(=O)N"	True	0.3877551020408163
