Cycle	Correct	Prediction	ActualClass	Similarity	smiles	randomCorrect	randomSimilarity
0	True	type1	type1	0.7064220183486238	"c1cc(cnc1)C(=O)Nc2c[nH]c3c2cc(cn3)c4ccc(cc4)C#N"	True	0.08943089430894309
0	True	type1	type1	0.2980132450331126	"C[C@@]12[C@@H]([C@@H](C[C@@H](O1)n3c4c(c5c3c6n2c7ccccc7c6c8c5C(=O)NC8)CCCC4)NC)OC"	True	0.14285714285714285
0	False	0	type1	0	"CN1CCN(CC1)c2ccc(cc2)C(=O)Nc3c4c([nH]n3)CN(C4)C(=O)[C@@H](c5ccccc5)OC"	False	0
0	True	type1	type1	0.578125	"Cc1cc([nH]n1)Nc2cc(nc(n2)Sc3ccc(cc3)NC(=O)C4CC4)N5CCN(CC5)C"	False	0.10852713178294573
0	True	type1	type1	0.23972602739726026	"COc1cc(cc(c1OC)OC)c2cc(cnc2)c3ccc(cc3)N4CCNCC4"	False	0.11607142857142858
0	True	type1	type1	0.23703703703703705	"c1ccc2c(c1)c(ccn2)c3cnn4c3ncc(c4)c5ccc(cc5)N6CCNCC6"	False	0.11643835616438356
0	True	type1	type1	0.24285714285714285	"CC(=O)c1cccc(c1)c2cnc3n2nc(cc3)NCC4CC4"	True	0.08280254777070063
0	True	type1	type1	0.23387096774193547	"COc1cc(cc(c1OC)OC)c2cc(cnc2N)c3cccc(c3)O"	True	0.10614525139664804
0	True	type1	type1	0.25862068965517243	"c1cc(ccc1c2cnc3c(cnn3c2)c4ccncc4)OCCN5CCCCC5"	True	0.1259259259259259
0	True	type1	type1	0.6446280991735537	"CC(=O)c1cccc(c1)c2cnc3n2nc(cc3)NC4CCOCC4"	True	0.12025316455696203
0	False	type1_2	type1	0.33858267716535434	"c1cn2c3c(cn2)-c4cc(cc(c4)Cl)OCCOCCNc1n3"	True	0.14619883040935672
0	True	type1	type1	0.352112676056338	"c1ccc2c(c1)c(ccn2)c3ccc4c(c3)C(=O)N(C=N4)c5ccc(cc5)N6CCOCC6"	True	0.1443850267379679
0	False	type1_2	type1	0.32592592592592595	"COc1ccc(cc1)Nc2nccc(n2)c3c[nH]nc3c4cccnc4"	True	0.11797752808988764
0	True	type1	type1	0.1375	"CCNc1cc\2c(c(c1)O)C(=O)O[C@H]([C@@H](/C=C\C(=O)[C@H]([C@H](C/C=C2)O)O)C)C"	True	0.109375
0	True	type1	type1	0.376	"Cc1c(cncc1c2cc(c(c(c2)OC)OC)OC)c3ccc(cc3)C4CCN(CC4)C"	False	0.12643678160919541
0	True	type1	type1	1.0	"Cc1c(cncc1c2ccc(c(c2)OC)C(=O)N)c3ccc(cc3)N4CCNCC4"	True	0.13186813186813187
0	True	type1	type1	0.6486486486486487	"Cn1c2c(ccc(c2Cl)Cl)c3c1C(=O)NCC3"	False	0.10843373493975904
0	True	type1	type1	0.24870466321243523	"CCc1c[nH]c2c1c(ncn2)N3CC[C@@](C3)(CNC(=O)c4ccc(cc4F)F)N"	False	0.14349775784753363
0	True	type1	type1	0.2356687898089172	"CCOCC[N@@](C[C@H](C[N@]1CCC[C@]2(C1)CCc3c(ccc4c3cn[nH]4)O2)O)S(=O)(=O)c5c(cccc5C)C"	True	0.16022099447513813
0	True	type1	type1	0.28342245989304815	"Cc1[nH]c(nn1)c2ccccc2Nc3c4cc[nH]c4ncn3"	True	0.15025906735751296
0	False	type1_2	type1	0.26865671641791045	"c1c(c2c([nH]1)ncnc2[N@]3CCc4c(nc[nH]4)C3)Cl"	False	0.09691629955947137
0	True	type1	type1	0.48633879781420764	"C[C@@H]1CC(=O)Nc2c1c(ncn2)N3CCC(CC3)c4nc(cn4CCN5CCCC5)c6ccc(c(c6)C(F)(F)F)F"	True	0.182648401826484
0	False	type1_2	type1	0.1724137931034483	"c1ccc(cc1)[C@@H](CN)NC(=O)c2ccc(s2)c3ccnc4c3cc[nH]4"	True	0.07211538461538461
0	False	0	type1	0	"CCn1c2cc(nc(c2nc1C3=C(NON3)N)C#CC(C)(C)O)O[C@@H](CCN)c4ccccc4"	False	0
0	True	type1	type1	0.27807486631016043	"CCn1c2cc(nc(c2nc1c3c(non3)N)C#CC(C)(C)O)OC[C@@H](Cc4ccccc4)N"	False	0.19072164948453607
0	True	type1	type1	0.2553191489361702	"CCn1c2c(cnc(c2nc1c3c(non3)N)C#CC(C)(C)O)OC[C@H]4CCCNC4"	True	0.11797752808988764
0	True	type1	type1	0.27011494252873564	"Cc1c2cc(ccc2[nH]n1)c3cc(cnc3)OC[C@H](Cc4c[nH]c5c4cccc5)N"	True	0.16230366492146597
0	True	type1	type1	0.23376623376623376	"c1cc2cnccc2c(c1)S(=O)(=O)NCCNCCOCc3ccc(cc3)Cl"	True	0.07262569832402235
0	False	type1_2	type1	0.18309859154929578	"CC(C)(C)c1ccc(cc1)CC2(CCN(CC2)c3c4cc[nH]c4ncn3)[NH3+]"	True	0.0898876404494382
0	True	type1	type1	0.2	"C[C@@H]1c2cc(ccc2C(=O)N(Cc3c(c(n(n3)C)C#N)-c4cc(c(nc4)N)O1)C)F"	True	0.12030075187969924
0	True	type1	type1	0.24242424242424243	"C=CCNS(=O)(=O)c1cccc(c1)C(=O)Nc2nc3cc(ccc3n2C4CCC(CC4)CO)CN5CCCCC5"	True	0.057971014492753624
0	False	0	type1	0	"C[C@H](c1cc(ccc1OC)F)Oc2cc(cnc2N)c3cnnn3C"	False	0
0	True	type1	type1	0.2222222222222222	"Cc1c(c[nH]n1)c2cc(c(nc2)N)O[C@H](C)c3cc(ccc3n4nccn4)F"	True	0.08333333333333333
0	False	0	type1	0	"C[C@H](c1cc(ccc1C(=O)NC)F)Oc2c(ncc(n2)c3cccnc3OC)N"	False	0
0	False	0	type1	0	"COC(=O)C1CCC(CC1)n2c3cc(ccc3nc2NC(=O)c4ccccc4)CN5CCCCC5"	False	0
0	False	0	type1	0	"Cc1c(sc(n1)C(C)(C)O)c2cc(c(nc2)N)O[C@H](C)c3cc(ccc3n4nccn4)F"	False	0
0	True	type1	type1	0.22641509433962265	"C[C@@H]1c2cc(ccc2C(=O)N(Cc3c(c(nn3C)C4CC4)-c5cc(c(nc5)N)O1)C)F"	True	0.16939890710382513
0	True	type1	type1	0.6481481481481481	"CC(C)S(=O)(=O)c1ccccc1Nc2c(cnc(n2)Nc3ccc(cc3OC)N4CCC(CC4)N5CCN(CC5)C)Cl"	True	0.1388888888888889
0	False	0	type1	0	"Cc1c(sc(n1)[C@@](C)(CO)O)c2cc(c(nc2)N)O[C@H](C)c3cc(ccc3N4NC=CN4)F"	False	0
0	False	0	type1	0	"CN1CCN(CC1)c2ccc(c(c2)NC3CCOCC3)C(=O)Nc4c5cc(ccc5[nH]n4)Cc6cc(cc(c6)F)F"	False	0
0	True	type1	type1	0.31333333333333335	"Cc1c(cn(n1)C)c2cc(c(nc2)N)O[C@H](C)c3cc(ccc3C(=O)N(C)C)F"	False	0.13580246913580246
0	False	type1_2	type1	0.287292817679558	"Cc1cc(n[nH]1)c2cnc3n2nc(cc3)N[C@@H](C)c4ccc(cc4F)F"	True	0.1330049261083744
0	True	type1	type1	0.3969465648854962	"Cc1cc(n[nH]1)n2cc(c3c2nc(cc3)N[C@@H](C)c4ccc(cn4)F)S(=O)(=O)C5COC5"	True	0.1640625
0	True	type1	type1	0.20809248554913296	"c1cc(c(c(c1)F)C2=NCc3cnc(nc3-c4c2cc(cc4)Cl)Nc5ccc(cc5)C(=O)O)F"	True	0.12021857923497267
0	True	type1	type1	0.6810344827586207	"c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N"	True	0.09392265193370165
0	True	type1	type1	0.24855491329479767	"c1ccc(c(c1)C(=O)O)Nc2ccnc(n2)Nc3ccc(cc3)C(=O)O"	False	0.125
0	True	type1	type1	0.4420289855072464	"CCCC(=O)Nc1c2ccc(cc2[nH]n1)c3ccc(cc3)O"	True	0.11827956989247312
0	False	type1_2	type1	0.211340206185567	"CCc1cccc(c1NC(=O)n2cc\3c(c2)N=N/C3=N/C(=O)c4ccc(cc4)N5CCN(CC5)C)CC"	True	0.14948453608247422
0	True	type1	type1	0.24647887323943662	"c1ccc(c(c1)C(F)(F)F)Nc2ccnc(n2)Nc3ccc(cc3)C(=O)O"	True	0.13142857142857142
0	False	0	type1	0	"Cc1c(cn(n1)C)c2[nH]c3c(n2)c(c(cn3)Cl)N4CC[C@H](C4)CNC(=O)C"	False	0
0	True	type1	type1	0.33689839572192515	"CS(=O)(=O)NCc1cccc(c1)c2cn3c(cnc3c(n2)Nc4ccc(cc4)N5CCOCC5)Cl"	True	0.11055276381909548
0	False	0	type1	0	"c1cc(cc(c1)Nc2ccnc(n2)Nc3ccc(cc3)C(=O)N)C(F)(F)F"	False	0
0	False	0	type1	0	"Cc1cn2c(c[nH+]c2c(n1)Nc3cc(ns3)C[NH+]4CCC[C@H](C4)C)c5cnn(c5)CC(=O)Nc6cc[nH+]cc6F"	False	0
0	True	type1	type1	0.2608695652173913	"CCOC(=O)c1c2c(c[nH]1)[C@@H](C3=C(CCCC3=N2)O)c4ccc(o4)Sc5[nH]c6ccccc6n5"	True	0.19205298013245034
0	True	type1	type1	0.3253012048192771	"Cc1cc(n[nH]1)NC2=NN(C(=O)c3c2cccc3)c4ccccc4"	True	0.16923076923076924
0	False	type1_2	type1	0.7913043478260869	"c1ccc(c(c1)Nc2ccnc(n2)Nc3ccc(cc3)C(=O)O)OC(F)(F)F"	True	0.052941176470588235
0	True	type1	type1	0.7134146341463414	"c1ccc2c(c1)[nH]c(n2)c3cc[nH]n3"	True	0.14136125654450263
0	True	type1	type1	1.0	"c1ccc(cc1)NC(=O)Nc2ccc(cc2)CCNc3c4cc(oc4ncn3)c5ccc(cc5)OCCN6CCC(CC6)O"	True	0.15675675675675677
0	True	type1	type1	0.6590909090909091	"c1cc(ccc1C(=O)O)Nc2ccnc(n2)Nc3ccc(cc3)C(=O)O"	True	0.0954356846473029
0	False	type1_2	type1	0.6170212765957447	"CC[N@](Cc1cc(sn1)Nc2c3ncc(n3cc(n2)C)c4c[nH]nc4)C(C)(C)CO"	True	0.11494252873563218
0	True	type1	type1	1.0	"COc1ccc(cc1OC)Nc2nc(nc(n2)Nc3ccc4c(c3)cccn4)NCCc5ccccc5F"	False	0.14485981308411214
0	False	type1_2	type1	0.7913043478260869	"Cc1cc(sn1)Nc2c3ncc(n3ccn2)c4c[nH]nc4"	True	0.05714285714285714
0	False	type1_2	type1	0.40828402366863903	"CN(C)CCOc1ccc(cc1)c2cc3c(ncnc3o2)NCCc4ccc(cc4)NC(=O)Nc5ccccc5"	True	0.14948453608247422
0	False	type1_2	type1	0.25842696629213485	"c1cc(cc(c1)Nc2ccnc(n2)Nc3cccc(c3)NC(=O)C4CC4)C(F)(F)F"	True	0.11304347826086956
0	True	type1	type1	1.0	"Cc1c(cn(n1)C)c2[nH]c3c(n2)c(c(cn3)Cl)c4cnn(c4)Cc5ccccc5"	False	0.09714285714285714
0	True	type1	type1	0.4166666666666667	"Cc1c(cn(n1)C)c2[nH]c3c(c(cnc3n2)Cl)c4cnn(c4)Cc5cccc(c5)C(=O)N(C)C"	True	0.14795918367346939
0	True	type1	type1	0.31496062992125984	"c1cc(cnc1)c2cn3c(cnc3c(n2)Nc4ccc(cc4)N5CCOCC5)Cl"	False	0.096
0	False	0	type1	0	"C[C@H]1C[C@](CCN1Cc2cccc(c2F)Cl)(Cc3c4ccccc4cc(n3)Nc5nccs5)C(=O)O"	False	0
0	True	type1	type1	0.32323232323232326	"Cc1cc(n[nH]1)Nc2c3ccc(cc3nc(n2)/C=C/c4ccccc4)N5CCN(CC5)C"	False	0.10526315789473684
0	True	type1	type1	0.32663316582914576	"C[C@H]1CN(C(=O)c2cc(ccc2O[C@H]1CN(C)Cc3ccc4c(c3)OCO4)NC(=O)Nc5ccc(cc5)OC)[C@@H](C)CO"	True	0.12295081967213115
0	True	type1	type1	1.0	"CN(C)S(=O)(=O)Nc1cccc(c1)c2ccc3c(c2)[nH]nc3NC(=O)C4CC4"	False	0.15204678362573099
0	True	type1	type1	1.0	"c1cc(cc(c1)NS(=O)(=O)C2CC2)c3ccc4c(c3)[nH]nc4NC(=O)C5CC5"	True	0.11219512195121951
0	True	type1	type1	0.4127906976744186	"c1cc\2c(cc1c3cn(nc3c4ccncc4)C5CCNCC5)CC/C2=N\O"	True	0.13297872340425532
0	True	type1	type1	1.0	"c1cc\2c(cc1c3cn(nc3c4ccncc4)CCO)CC/C2=N\O"	False	0.1630901287553648
0	True	type1	type1	0.32972972972972975	"CN(C)CCOc1ccc(cc1)c2[nH]c(c(n2)c3ccc\4c(c3)CC/C4=N/O)c5ccncc5"	True	0.19
0	True	type1	type1	0.22602739726027396	"c1cnccc1c2c(cn(n2)C3CCNCC3)C4=CC5=CC6=CN=NC6=C5C=C4"	True	0.10582010582010581
0	True	type1	type1	1.0	"c1ccnc(c1)N[C@@H](c2ccco2)c3cc(c4cccnc4c3O)Cl"	True	0.18324607329842932
0	True	type1	type1	1.0	"COC(=O)c1c(c2ccncc2o1)NC3C=CC4=C(C=CC4=C3)NO"	True	0.21739130434782608
0	True	type1	type1	0.35714285714285715	"c1cnc(nc1)c2c(c3ccncc3o2)Nc4ccc(c(c4)O)Cl"	True	0.1116751269035533
0	True	type1	type1	0.22330097087378642	"c1cc2cc(ccc2c(c1)O)Nc3c4ccncc4oc3C(=O)Nc5ccncn5"	True	0.16049382716049382
0	True	type1	type1	1.0	"COCCNCc1ccc(cc1)Nc2ncc3cc(ccc3n2)c4ccncc4"	True	0.08695652173913043
0	True	type1	type1	0.5099337748344371	"CNS(=O)(=O)c1ccc(c(c1)Nc2c3c(c[nH]c3ncn2)Cl)N4CCOCC4"	True	0.2222222222222222
0	True	type1	type1	0.47023809523809523	"Cc1cc2c3c(c4c5ccccc5n6c4c2[n+](c1)[Ru]678912([C@@H]4[C@H]7C8([C@H]9[C@H]1C24)C(=O)O)Cl)C(=O)NC3=O"	False	0.16
0	True	type1	type1	0.33774834437086093	"CN(C)S(=O)(=O)c1ccc2c(c1)/C(=C/c3cc4c([nH]3)CCCC4)/C(=O)N2"	True	0.15816326530612246
0	True	type1	type1	0.3783783783783784	"c1ccc2c(c1)nc-3n2C(=O)c4cccc5c4c3ccc5C(=O)O"	True	0.20634920634920634
0	True	type1	type1	0.35	"COc1ccc2c(ccnc2c1)c3ccc(c(c3)C4CCCC4)C(=O)O"	True	0.06701030927835051
0	True	type1	type1	0.2962962962962963	"c1ccc(cc1)c2cc3c(coc3nc2)c4ccc(c(c4)C5CCCC5)C(=O)O"	True	0.15469613259668508
0	False	type1_2	type1	0.46099290780141844	"CC[C@@H]1C(=O)N(c2cnc(nc2N1C3CCCC3)Nc4ccc(cc4OC)C(=O)NC5CCN(CC5)C)C"	False	0.05314009661835749
0	False	type1_2	type1	0.2828282828282828	"CC(C)Cc1cc(ccc1C(=O)O)c2c[nH]c3c2cc(cn3)c4ccccc4"	True	0.11377245508982035
0	True	type1	type1	0.33070866141732286	"COc1ccc(cc1)C(=O)/C=C\Nc2cc(c(cc2Cl)C(=O)O)OC"	True	0.07975460122699386
0	True	type1	type1	0.32653061224489793	"c1ccc2c(c1)C(=O)c3c(cc(c(c3C2=O)N)C(=O)O)O"	False	0.14953271028037382
0	False	type1_2	type1	0.3237410071942446	"Cc1c(c([nH]c1/C=C\2/c3ccccc3NC2=O)C)CCC(=O)O"	True	0.17277486910994763
0	True	type1	type1	0.4125	"c1cc(ccc1c2cc(c(s2)NC(=O)N)C(=O)N)F"	True	0.1890547263681592
0	False	type1_2	type1	0.3225806451612903	"CCn1cnc2c1nc(nc2NCc3[nH]c4ccc(c(c4n3)F)F)N5CCCC[C@H]5CCO"	True	0.11486486486486487
0	True	type1	type1	0.5	"c1c2c(cc(c1Cl)Cl)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O"	True	0.16279069767441862
0	False	type1_2	type1	0.2934131736526946	"Cc1c(sc(n1)NC)c2c(cnc(n2)Nc3cccc(c3)N4CCCNCC4)C#N"	True	0.12562814070351758
0	True	type1	type1	0.5689655172413793	"[H]/N=C/1\NC(=O)/C(=C/c2ccc(o2)c3ccc(c(c3)C(F)(F)F)S(=O)(=O)N)/S1"	True	0.06666666666666667
0	False	type2	type1	0.21705426356589147	"c1cc(ccc1C(=O)N)Nc2nc3c(c(n2)OCC4CCCCC4)nc[nH]3"	False	0.1322314049586777
0	True	type1	type1	0.24025974025974026	"Cc1c(sc(n1)NC)c2c(cnc(n2)Nc3cccc(c3)S(=O)(=O)N)C#N"	False	0.06993006993006994
0	True	type1	type1	0.46994535519125685	"Cc1c2cnc(nn2c(n1)c3ccccc3)Nc4cc(c(c(c4)OC)OC)OC"	True	0.15816326530612246
0	True	type1	type1	0.48633879781420764	"C[C@@]12[C@@H]([C@@H](C[C@@H](O1)n3c4ccccc4c5c3c6n2c7ccccc7c6c8c5C(=O)N[C@@H]8O)NC)OC"	True	0.15306122448979592
