Cycle	Correct	Prediction	ActualClass	Similarity	smiles	randomCorrect	randomSimilarity
0	True	type1	type1	1.0	"c1cc(cnc1)C(=O)Nc2c[nH]c3c2cc(cn3)c4ccc(cc4)C#N"	False	0.31806615776081426
0	True	type1	type1	0.5185185185185185	"CN1CCN(CC1)CC(=O)N(C)c2ccc(cc2)N/C(=C\3/c4ccc(cc4NC3=O)C(=O)OC)/c5ccccc5"	True	0.24971623155505104
0	False	0	type1	0	"CN1CCN(CC1)c2ccc(cc2)C(=O)Nc3c4c([nH]n3)CN(C4)C(=O)[C@@H](c5ccccc5)OC"	False	0
0	True	type1	type1	0.9024745269286754	"COc1cc(cc(c1OC)OC)c2cc(cnc2)c3ccc(cc3)N4CCNCC4"	True	0.19287833827893172
0	True	type1	type1	0.5190839694656488	"c1ccc2c(c1)c(ccn2)c3cnn4c3ncc(c4)c5ccc(cc5)N6CCNCC6"	True	0.22690437601296595
0	True	type1	type1	0.5425219941348973	"CC(=O)c1cccc(c1)c2cnc3n2nc(cc3)NCC4CC4"	True	0.22255192878338276
0	True	type1	type1	0.5540166204986149	"COc1cc(cc(c1OC)OC)c2cc(cnc2N)c3cccc(c3)O"	True	0.3176795580110497
0	True	type1	type1	0.6300484652665589	"c1cc(ccc1c2cnc3c(cnn3c2)c4ccncc4)OCCN5CCCCC5"	True	0.3395061728395061
0	True	type1	type1	0.49217002237136465	"c1ccc2c(c1)c(ccn2)c3ccc4c(c3)C(=O)N(C=N4)c5ccc(cc5)N6CCOCC6"	False	0.4015670910871695
0	True	type1	type1	0.8092485549132948	"Cc1c(ccc2c1C(=O)NC(=N2)C)c3ccnc4c3cccc4"	True	0.2280912364945978
0	False	type1_2	type1	0.5865102639296187	"COc1ccc(cc1)Nc2nccc(n2)c3c[nH]nc3c4cccnc4"	False	0.38727524204702624
0	True	type1	type1	0.605296343001261	"Cc1c(cncc1c2cc(c(c(c2)OC)OC)OC)c3ccc(cc3)N4CCNCC4"	True	0.2781456953642384
0	True	type1	type1	0.6142857142857143	"c1[nH]c2c(n1)c(ncn2)N"	False	0.3755215577190542
0	True	type1	type1	0.3345724907063197	"CCc1c[nH]c2c1c(ncn2)N3CC[C@@](C3)(CNC(=O)c4ccc(cc4F)F)N"	False	0.18
0	False	type1_2	type1	1.0	"C[C@@H]1C[C@H](c2c1c(ncn2)N3CCN(CC3)C(=O)[C@H](CNC(C)C)c4ccc(cc4)Cl)O"	False	0.22292993630573246
0	True	type1	type1	0.8888888888888888	"c1cc(ccc1[C@H](CCO)NC(=O)C2(CCN(CC2)c3c4cc[nH]c4ncn3)N)Cl"	True	0.36488027366020526
0	False	type1_2	type1	0.5241935483870968	"CCOCCN(C[C@H](C[N@]1CCC[C@]2(C1)CC[N@@](C2)c3c4ccccc4ncn3)O)S(=O)(=O)c5c(cccc5C)C"	True	0.25289778714436245
0	True	type1	type1	0.9189723320158103	"c1cc(ccc1C[C@@H](CN)C(=O)N2CCN(CC2)c3c4cc[nH]c4ncn3)Cl"	True	0.24615384615384617
0	False	type1_2	type1	0.5045871559633027	"CCOCCN(C[C@H](C[N@]1CCC[C@]2(C1)CC(=O)c3cc(ccc3O2)O)O)S(=O)(=O)c4c(cccc4C)C"	True	0.3519417475728155
0	True	type1	type1	0.8105263157894737	"Cc1[nH]c(nn1)c2ccccc2Nc3c4cc[nH]c4ncn3"	False	0.28169014084507044
0	True	type1	type1	1.0	"c1c(c2c([nH]1)ncnc2[N@]3CCc4c(nc[nH]4)C3)Cl"	False	0.19427402862985682
0	True	type1	type1	0.75	"c1ccc(cc1)[C@@H](CN)NC(=O)c2ccc(s2)c3ccnc4c3cc[nH]4"	True	0.22243713733075435
0	True	type1	type1	0.3787878787878788	"CCn1c2cc(nc(c2nc1c3c(non3)N)C#CC(C)(C)O)OC[C@@H](Cc4ccccc4)N"	True	0.13493253373313344
